"est";"id";"scientificName";"names_wo_author"
"MG";10897;"Siphoneugena reitzii D.Legrand";"Siphoneugena reitzii"
"MG";10898;"Siphoneugena widgreniana O.Berg";"Siphoneugena widgreniana"
"MG";10900;"Andradea floribunda Allemão";"Andradea floribunda"
"MG";10904;"Boerhavia diffusa L.";"Boerhavia diffusa"
"MG";10906;"Bougainvillea glabra Choisy";"Bougainvillea glabra"
"MG";10907;"Bougainvillea spectabilis Willd.";"Bougainvillea spectabilis"
"MG";10909;"Guapira areolata (Heimerl) Lundell";"Guapira areolata"
"MG";10910;"Guapira hirsuta (Choisy) Lundell";"Guapira hirsuta"
"MG";10912;"Guapira obtusata (Jacq.) Little";"Guapira obtusata"
"MG";10913;"Guapira opposita (Vell.) Reitz";"Guapira opposita"
"MG";10915;"Guapira tomentosa (Casar.) Lundell";"Guapira tomentosa"
"MG";10930;"Neea verticillata Ruiz & Pav.";"Neea verticillata"
"MG";10933;"Pisonia ambigua Heimerl";"Pisonia ambigua"
"MG";10935;"Ramisia brasiliensis Oliv.";"Ramisia brasiliensis"
"MG";10962;"Heisteria ovata Benth.";"Heisteria ovata"
"MG";10963;"Heisteria perianthomega (Vell.) Sleumer";"Heisteria perianthomega"
"MG";10964;"Heisteria silvianii Schwacke";"Heisteria silvianii"
"MG";10974;"Chionanthus ferrugineus (Gilg) P.S.Green";"Chionanthus ferrugineus"
"MG";10975;"Chionanthus filiformis (Vell.) P.S.Green";"Chionanthus filiformis"
"MG";10977;"Chionanthus greenii Lombardi";"Chionanthus greenii"
"MG";10979;"Chionanthus subsessilis (Eichler) P.S.Green";"Chionanthus subsessilis"
"MG";10981;"Chionanthus trichotomus (Vell.) P.S.Green";"Chionanthus trichotomus"
"MG";10984;"Agonandra excelsa Griseb.";"Agonandra excelsa"
"MG";11040;"Acianthera panduripetala (Barb.Rodr.) Pridgeon & M.W.Chase";"Acianthera panduripetala"
"MG";11041;"Acianthera papillosa (Lindl.) Pridgeon & M.W.Chase";"Acianthera papillosa"
"MG";11042;"Acianthera pardipes (Rchb.f.) Pridgeon & M.W.Chase";"Acianthera pardipes"
"MG";11043;"Acianthera pectinata (Lindl.) Pridgeon & M.W.Chase";"Acianthera pectinata"
"MG";11044;"Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase";"Acianthera prolifera"
"MG";11045;"Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase";"Acianthera pubescens"
"MG";11046;"Acianthera punctata (Barb.Rodr.) F.Barros";"Acianthera punctata"
"MG";11047;"Acianthera purpureoviolacea (Cogn.) F.Barros";"Acianthera purpureoviolacea"
"MG";11048;"Acianthera ramosa (Barb.Rodr.) F.Barros";"Acianthera ramosa"
"MG";11049;"Acianthera recurva (Lindl.) Pridgeon & M.W.Chase";"Acianthera recurva"
"MG";11070;"Alatiglossum longipes (Lindl.) Baptista";"Alatiglossum longipes"
"MG";11080;"Anathallis corticicola (Schltr. ex Hoehne) Pridgeon & M.W.Chase";"Anathallis corticicola"
"MG";11081;"Anathallis crebrifolia (Barb.Rodr.) Luer";"Anathallis crebrifolia"
"MG";11082;"Anathallis dryadum (Schltr.) F.Barros";"Anathallis dryadum"
"MG";11083;"Anathallis ferdinandiana (Barb.Rodr.) F.Barros";"Anathallis ferdinandiana"
"MG";11084;"Anathallis fernandiana (Hoehne) F.Barros";"Anathallis fernandiana"
"MG";11085;"Anathallis flammea (Barb.Rodr.) F.Barros";"Anathallis flammea"
"MG";11086;"Anathallis gehrtii (Hoehne & Schltr.) F.Barros";"Anathallis gehrtii"
"MG";11087;"Anathallis gerthatschbachii (Hoehne) Pridgeon & M.W.Chase";"Anathallis gerthatschbachii"
"MG";11088;"Anathallis githaginea (Pabst & Garay) Pridgeon & M.W.Chase";"Anathallis githaginea"
"MG";11089;"Anathallis graveolens (Pabst) F.Barros";"Anathallis graveolens"
"MG";11104;"Anathallis montipelladensis (Hoehne) F.Barros";"Anathallis montipelladensis"
"MG";11108;"Anathallis paranaensis (Schltr.) Pridgeon & M.W.Chase";"Anathallis paranaensis"
"MG";11133;"Anneliesia russeliana (Lindl.) Senghas & Lückel";"Anneliesia russeliana"
"MG";11135;"Arthrosia freyi Luer";"Arthrosia freyi"
"MG";11162;"Baptistonia kautskyi (Pabst) Chiron & V.P.Castro";"Baptistonia kautskyi"
"MG";11169;"Baptistonia riograndensis (Cogn.) Chiron & V.P.Castro";"Baptistonia riograndensis"
"MG";11173;"Baptistonia uhlii Chiron & V.P.Castro";"Baptistonia uhlii"
"MG";11175;"Baptistonia venusta (Drapiez) Chiron";"Baptistonia venusta"
"MG";11182;"Barbosella gardneri (Lindl.) Schltr.";"Barbosella gardneri"
"MG";11186;"Barbosella spiritu-sanctensis (Pabst) F.Barros & Toscano";"Barbosella spiritu-sanctensis"
"MG";11301;"Capanemia spathuliglossa Pabst";"Capanemia spathuliglossa"
"MG";11331;"Cattleya amethystoglossa Linden & Rchb.f.";"Cattleya amethystoglossa"
"MG";11332;"Cattleya bicolor Lindl.";"Cattleya bicolor"
"MG";11333;"Cattleya dormaniana Rchb.f.";"Cattleya dormaniana"
"MG";11334;"Cattleya forbesii Lindl.";"Cattleya forbesii"
"MG";11335;"Cattleya granulosa Lindl.";"Cattleya granulosa"
"MG";11336;"Cattleya guttata Lindl.";"Cattleya guttata"
"MG";11337;"Cattleya harrisoniana Batem. ex Lindl.";"Cattleya harrisoniana"
"MG";11338;"Cattleya intermedia Grah.";"Cattleya intermedia"
"MG";11339;"Cattleya kerrii Brieger & Bicalho";"Cattleya kerrii"
"MG";11342;"Cattleya porphyroglossa Linden & Rchb.f.";"Cattleya porphyroglossa"
"MG";11343;"Cattleya schilleriana Rchb.f.";"Cattleya schilleriana"
"MG";11350;"Centroglossa greeniana (Rchb.f.) Cogn.";"Centroglossa greeniana"
"MG";11351;"Centroglossa macroceras Rchb.f.";"Centroglossa macroceras"
"MG";11352;"Centroglossa nuneslimae Porto & Brade";"Centroglossa nuneslimae"
"MG";11353;"Centroglossa tripollinica (Barb.Rodr.) Barb.Rodr.";"Centroglossa tripollinica"
"MG";11355;"Christensonella cepula (Rchb.f.) S.Koehler";"Christensonella cepula"
"MG";11356;"Christensonella neowiedii (Rchb.f.) S.Koehler";"Christensonella neowiedii"
"MG";11358;"Chytroglossa aurata Rchb.f.";"Chytroglossa aurata"
"MG";11359;"Chytroglossa marileoniae Rchb.f.";"Chytroglossa marileoniae"
"MG";11381;"Comparettia coccinea Lindl.";"Comparettia coccinea"
"MG";11390;"Coppensia edmundoi (Pabst) Campacci";"Coppensia edmundoi"
"MG";11391;"Coppensia flexuosa (Lodd.) Campacci";"Coppensia flexuosa"
"MG";11392;"Coppensia fuscans (Rchb.f.) Campacci";"Coppensia fuscans"
"MG";11394;"Coppensia majevskyae (Toscano & V.P.Castro) Campacci";"Coppensia majevskyae"
"MG";11395;"Coppensia paranapiacabensis (Hoehne) Campacci";"Coppensia paranapiacabensis"
"MG";11396;"Coppensia pontagrossensis (Campacci) Campacci";"Coppensia pontagrossensis"
"MG";11397;"Coppensia ramosa (Lindl.) Campacci";"Coppensia ramosa"
"MG";11398;"Coppensia varicosa (Lindl.) Campacci";"Coppensia varicosa"
"MG";11399;"Coppensia warmingii (Rchb.f.) Campacci";"Coppensia warmingii"
"MG";11414;"Cyanaeorchis minor Schltr.";"Cyanaeorchis minor"
"MG";11430;"Cyclopogon itatiaiensis (Kraenzl.) Hoehne";"Cyclopogon itatiaiensis"
"MG";11444;"Cyrtopodium flavum Link & Otto ex Rchb.f.";"Cyrtopodium flavum"
"MG";11445;"Cyrtopodium hatschbachii Pabst";"Cyrtopodium hatschbachii"
"MG";11447;"Cyrtopodium intermedium Brade";"Cyrtopodium intermedium"
"MG";11449;"Cyrtopodium lissochiloides Hoehne & Schltr.";"Cyrtopodium lissochiloides"
"MG";11517;"Encyclia unaensis Fowlie";"Encyclia unaensis"
"MG";11520;"Epidendrum ammophilum Barb.Rodr.";"Epidendrum ammophilum"
"MG";11521;"Epidendrum anatipedium L.M.Sánchez & Hágsater";"Epidendrum anatipedium"
"MG";11522;"Epidendrum armeniacum Lindl.";"Epidendrum armeniacum"
"MG";11523;"Epidendrum avicula Lindl.";"Epidendrum avicula"
"MG";11524;"Epidendrum berkeleyi (Rolfe) Baptista";"Epidendrum berkeleyi"
"MG";11525;"Epidendrum caldense Barb.Rodr.";"Epidendrum caldense"
"MG";11526;"Epidendrum campaccii Hágsater & L.Sánchez";"Epidendrum campaccii"
"MG";11527;"Epidendrum carvalhoi Toscano";"Epidendrum carvalhoi"
"MG";11528;"Epidendrum chlorinum Barb.Rodr.";"Epidendrum chlorinum"
"MG";11529;"Epidendrum cinnabarinum Salzm.";"Epidendrum cinnabarinum"
"MG";11542;"Epidendrum goebelii Schltr.";"Epidendrum goebelii"
"MG";11573;"Epidendrum secundum Jacq.";"Epidendrum secundum"
"MG";11580;"Epidendrum zappii Pabst";"Epidendrum zappii"
"MG";11589;"Eulophia alta (L.) Fawc. & Rendle";"Eulophia alta"
"MG";11591;"Eurystyles actinosophila (Barb.Rodr.) Schltr.";"Eurystyles actinosophila"
"MG";11592;"Eurystyles cogniauxii (Kraenzl.) Pabst";"Eurystyles cogniauxii"
"MG";11601;"Galeandra paraguayensis Cogn.";"Galeandra paraguayensis"
"MG";11607;"Geoblasta penicillata (Rchb.f.) Hoehne ex M.N.Correa";"Geoblasta penicillata"
"MG";11611;"Gomesa crispa (Lindl.) Klotzsch ex Rchb.f.";"Gomesa crispa"
"MG";11620;"Gomesa sessilis Barb.Rodr.";"Gomesa sessilis"
"MG";11622;"Gongora bufonia Lindl.";"Gongora bufonia"
"MG";11624;"Govenia utriculata (Sw.) Lindl.";"Govenia utriculata"
"MG";11626;"Grandiphyllum auricula (Vell.) Docha Neto";"Grandiphyllum auricula"
"MG";11627;"Grandiphyllum divaricatum (Lindl.) Docha Neto";"Grandiphyllum divaricatum"
"MG";11628;"Grandiphyllum edwallii (Cogn.) Docha Neto";"Grandiphyllum edwallii"
"MG";11629;"Grandiphyllum hians (Lindl.) Docha Neto";"Grandiphyllum hians"
"MG";11636;"Grobya fascifera Rchb.f.";"Grobya fascifera"
"MG";11648;"Habenaria bractescens Lindl.";"Habenaria bractescens"
"MG";11668;"Habenaria gustavi-edwallii Hoehne";"Habenaria gustavi-edwallii"
"MG";11669;"Habenaria habenarioides (Hoehne) R.E.Nogueira & R.J.V.Alves";"Habenaria habenarioides"
"MG";11690;"Habenaria nabucoi Ruschi";"Habenaria nabucoi"
"MG";11691;"Habenaria novaesii Edwall & Hoehne";"Habenaria novaesii"
"MG";11692;"Habenaria nuda Lindl.";"Habenaria nuda"
"MG";11693;"Habenaria paranaensis Barb.Rodr.";"Habenaria paranaensis"
"MG";11694;"Habenaria parviflora Lindl.";"Habenaria parviflora"
"MG";11695;"Habenaria paulensis Porsch";"Habenaria paulensis"
"MG";11696;"Habenaria paulistana J.A.N.Batista & Bianchetti";"Habenaria paulistana"
"MG";11697;"Habenaria petalodes Lindl.";"Habenaria petalodes"
"MG";11698;"Habenaria piraquarensis Hoehne";"Habenaria piraquarensis"
"MG";11699;"Habenaria pleiophylla Hoehne & Schltr.";"Habenaria pleiophylla"
"MG";11730;"Hadrolaelia virens (Lindl.) Chiron & V.P.Castro";"Hadrolaelia virens"
"MG";11731;"Hadrolaelia wittigiana (Barb.Rodr.) Chiron & V.P.Castro";"Hadrolaelia wittigiana"
"MG";11732;"Hadrolaelia xanthina (Lindl.) Chiron & V.P.Castro";"Hadrolaelia xanthina"
"MG";11734;"Hapalorchis candidus (Kraenzl.) Schltr.";"Hapalorchis candidus"
"MG";11736;"Hapalorchis micranthus (Barb.Rodr.) Hoehne";"Hapalorchis micranthus"
"MG";11739;"Heterotaxis brasiliensis (Brieger & Illg) F.Barros";"Heterotaxis brasiliensis"
"MG";11740;"Heterotaxis valenzuelana (A.Rich.) Ojeda & Carnevali";"Heterotaxis valenzuelana"
"MG";11742;"Hoehneella gehrtiana (Hoehne) Ruschi";"Hoehneella gehrtiana"
"MG";11743;"Hoehneella heloisae Ruschi";"Hoehneella heloisae"
"MG";11745;"Hoffmannseggella alvaroana (F.E.L.Miranda) V.P.Castro & Chiron";"Hoffmannseggella alvaroana"
"MG";11746;"Hoffmannseggella bahiensis (Schltr.) H.G.Jones";"Hoffmannseggella bahiensis"
"MG";11747;"Hoffmannseggella cinnabarina (Batem. ex Lindl.) H.G.Jones";"Hoffmannseggella cinnabarina"
"MG";11748;"Hoffmannseggella gloedeniana (Hoehne) Chiron & V.P.Castro";"Hoffmannseggella gloedeniana"
"MG";11749;"Hoffmannseggella kautskyana V.P.Castro & Chiron";"Hoffmannseggella kautskyana"
"MG";11750;"Hoffmannseggella mixta (Hoehne) Chiron & V.P.Castro";"Hoffmannseggella mixta"
"MG";11751;"Hoffmannseggella munchowiana (F.E.L.Miranda) V.P.Castro & Chiron";"Hoffmannseggella munchowiana"
"MG";11753;"Homalopetalum hypoleptum (Lindl.) Soto-Arenas";"Homalopetalum hypoleptum"
"MG";11757;"Huntleya meleagris Lindl.";"Huntleya meleagris"
"MG";11759;"Ionopsis utricularioides (Sw.) Lindl.";"Ionopsis utricularioides"
"MG";11774;"Koellensteinia tricolor (Lindl.) Rchb.f.";"Koellensteinia tricolor"
"MG";11777;"Lankesterella ceracifolia (Barb.Rodr.) Mansf.";"Lankesterella ceracifolia"
"MG";11819;"Malaxis pubescens (Lindl.) Kuntze";"Malaxis pubescens"
"MG";11820;"Malaxis sertulifera (Barb.Rodr.) Pabst";"Malaxis sertulifera"
"MG";11821;"Malaxis warmingii (Rchb.f.) Kuntze";"Malaxis warmingii"
"MG";11823;"Mapinguari desvauxianus (Rchb.f.) Carnevali & R.Singer";"Mapinguari desvauxianus"
"MG";11825;"Masdevallia curtipes Barb.Rodr.";"Masdevallia curtipes"
"MG";11826;"Masdevallia discoidea Luer & Würstle";"Masdevallia discoidea"
"MG";11827;"Masdevallia infracta Lindl.";"Masdevallia infracta"
"MG";11829;"Maxillaria bradei Schltr. ex Hoehne";"Maxillaria bradei"
"MG";11847;"Microchilus densiflorus (Lindl.) D.Dietr.";"Microchilus densiflorus"
"MG";11861;"Mormolyca cleistogama (Brieger & Illg) M.A.Blanco";"Mormolyca cleistogama"
"MG";11863;"Mormolyca rufescens (Lindl.) M.A.Blanco";"Mormolyca rufescens"
"MG";11865;"Myoxanthus conceicionensis M.Frey & N.Sanson";"Myoxanthus conceicionensis"
"MG";11866;"Myoxanthus exasperatus (Lindl.) Luer";"Myoxanthus exasperatus"
"MG";11867;"Myoxanthus lonchophyllus (Barb.Rodr.) Luer";"Myoxanthus lonchophyllus"
"MG";11868;"Myoxanthus pulvinatus (Barb.Rodr.) Luer";"Myoxanthus pulvinatus"
"MG";11869;"Myoxanthus punctatus (Barb.Rodr.) Luer";"Myoxanthus punctatus"
"MG";11888;"Octomeria caetensis Pabst";"Octomeria caetensis"
"MG";11890;"Octomeria campos-portoi Schltr.";"Octomeria campos-portoi"
"MG";11898;"Octomeria diaphana Lindl.";"Octomeria diaphana"
"MG";11903;"Octomeria flabellifera Pabst";"Octomeria flabellifera"
"MG";11904;"Octomeria geraensis Barb.Rodr.";"Octomeria geraensis"
"MG";11907;"Octomeria hatschbachii Schltr.";"Octomeria hatschbachii"
"MG";11908;"Octomeria helvola Barb.Rodr.";"Octomeria helvola"
"MG";12342;"Trigonidium macranthum Barb.Rodr.";"Trigonidium macranthum"
"MG";12401;"Zygostates octavioreisii Porto & Brade";"Zygostates octavioreisii"
"MG";12409;"Agalinis genistifolia (Cham. & Schltdl.) D'Arcy";"Agalinis genistifolia"
"MG";12414;"Buchnera amethystina Cham. & Schltdl.";"Buchnera amethystina"
"MG";12542;"Passiflora marginata Mast.";"Passiflora marginata"
"MG";12573;"Passiflora villosa Vell.";"Passiflora villosa"
"MG";12575;"Ternstroemia brasiliensis Cambess.";"Ternstroemia brasiliensis"
"MG";12576;"Ternstroemia cuneifolia Gardner";"Ternstroemia cuneifolia"
"MG";12578;"Gallesia integrifolia (Spreng.) Harms";"Gallesia integrifolia"
"MG";12580;"Hilleria latifolia (Lam.) H.Walter";"Hilleria latifolia"
"MG";12582;"Phytolacca dioica L.";"Phytolacca dioica"
"MG";12583;"Phytolacca thyrsiflora Fenzl. ex J.A.Schmidt";"Phytolacca thyrsiflora"
"MG";12587;"Seguieria langsdorffii Moq.";"Seguieria langsdorffii"
"MG";12589;"Trichostigma octandrum (L.) H.Walter";"Trichostigma octandrum"
"MG";12591;"Picramnia andrade-limae Pirani";"Picramnia andrade-limae"
"MG";12592;"Picramnia bahiensis Turcz.";"Picramnia bahiensis"
"MG";12593;"Picramnia ciliata Mart.";"Picramnia ciliata"
"MG";12595;"Picramnia elliptica Kuhlm. ex Pirani & W.W.Thomas";"Picramnia elliptica"
"MG";12597;"Picramnia gardneri Planch.";"Picramnia gardneri"
"MG";12598;"Picramnia glazioviana Engl.";"Picramnia glazioviana"
"MG";12600;"Picramnia parvifolia Engl.";"Picramnia parvifolia"
"MG";12601;"Picramnia ramiflora Planch.";"Picramnia ramiflora"
"MG";12602;"Picramnia sellowii Planch.";"Picramnia sellowii"
"MG";12607;"Ottonia sampaioi Yunck.";"Ottonia sampaioi"
"MG";12611;"Peperomia acuminata Ruiz & Pav.";"Peperomia acuminata"
"MG";12733;"Peperomia velloziana Miq.";"Peperomia velloziana"
"MG";12738;"Piper aduncum L.";"Piper aduncum"
"MG";12746;"Piper anisum (Spreng.) Angely";"Piper anisum"
"MG";12774;"Piper ellipticifolium Yunck.";"Piper ellipticifolium"
"MG";12777;"Piper flavicans C.DC.";"Piper flavicans"
"MG";12786;"Piper hayneanum C.DC.";"Piper hayneanum"
"MG";12819;"Piper mourai Yunck.";"Piper mourai"
"MG";12823;"Piper oblancifolium Yunck.";"Piper oblancifolium"
"MG";12847;"Piper scutifolium Yunck.";"Piper scutifolium"
"MG";12873;"Achetaria erecta (Spreng.) Wettst.";"Achetaria erecta"
"MG";12888;"Bacopa scabra (Benth.) Descole & Borsini";"Bacopa scabra"
"MG";12890;"Bacopa stricta (Schrad.) Wettst. ex Edwall";"Bacopa stricta"
"MG";12903;"Mecardonia procumbens (Mill.) Small";"Mecardonia procumbens"
"MG";12904;"Mecardonia pubescens Rossow";"Mecardonia pubescens"
"MG";12953;"Alvimia gracilis Soderstr. & Londoño";"Alvimia gracilis"
"MG";13011;"Arthropogon villosus Nees";"Arthropogon villosus"
"MG";13014;"Arundinella hispida (Humb. & Bonpl. ex Willd.) Kuntze";"Arundinella hispida"
"MG";13016;"Athroostachys capitata (Hook.) Benth.";"Athroostachys capitata"
"MG";13018;"Atractantha aureolanata Judz.";"Atractantha aureolanata"
"MG";13019;"Atractantha cardinalis Judz.";"Atractantha cardinalis"
"MG";13088;"Chusquea anelytroides Rupr. ex Döll";"Chusquea anelytroides"
"MG";13095;"Chusquea capitata Nees";"Chusquea capitata"
"MG";13102;"Chusquea juergensii Hack.";"Chusquea juergensii"
"MG";13104;"Chusquea meyeriana Rupr. ex Döll";"Chusquea meyeriana"
"MG";13108;"Chusquea nutans L.G.Clark";"Chusquea nutans"
"MG";13342;"Merostachys pilifera Send.";"Merostachys pilifera"
"MG";13343;"Merostachys pluriflora Munro ex E.G.Camus";"Merostachys pluriflora"
"MG";13401;"Panicum repens L.";"Panicum repens"
"MG";13409;"Panicum trichanthum Nees";"Panicum trichanthum"
"MG";13414;"Pappophorum mucronulatum Nees";"Pappophorum mucronulatum"
"MG";13421;"Pariana carvalhoi R.P.Oliveira & Longhi-Wagner";"Pariana carvalhoi"
"MG";13422;"Pariana lanceolata Trin.";"Pariana lanceolata"
"MG";13424;"Parodiolyra micrantha (Kunth) Davidse & Zuloaga";"Parodiolyra micrantha"
"MG";13426;"Parodiophyllochloa cordovensis (E.Fourn.) Zuloaga & Morrone";"Parodiophyllochloa cordovensis"
"MG";13427;"Parodiophyllochloa missiona (Ekman) Zuloaga & Morrone";"Parodiophyllochloa missiona"
"MG";13428;"Parodiophyllochloa ovulifera (Trin.) Zuloaga & Morrone";"Parodiophyllochloa ovulifera"
"MG";13429;"Parodiophyllochloa pantricha (Hack.) Zuloaga & Morrone";"Parodiophyllochloa pantricha"
"MG";13430;"Parodiophyllochloa penicillata (Nees ex Trin.) Zuloaga & Morrone";"Parodiophyllochloa penicillata"
"MG";13431;"Parodiophyllochloa rhizogona (Hack.) Zuloaga & Morrone";"Parodiophyllochloa rhizogona"
"MG";13433;"Paspalum acuminatum Raddi";"Paspalum acuminatum"
"MG";13434;"Paspalum ammodes Trin.";"Paspalum ammodes"
"MG";13435;"Paspalum arenarium Schrad.";"Paspalum arenarium"
"MG";13436;"Paspalum arundinellum Mez";"Paspalum arundinellum"
"MG";13437;"Paspalum atratum Swallen";"Paspalum atratum"
"MG";13439;"Paspalum boscianum Flüggé";"Paspalum boscianum"
"MG";13542;"Pseudechinolaena polystachya (Kunth) Stapf";"Pseudechinolaena polystachya"
"MG";13573;"Sacciolepis myuros (Lam.) Chase";"Sacciolepis myuros"
"MG";13580;"Schizachyrium tenerum Nees";"Schizachyrium tenerum"
"MG";13583;"Setaria fiebrigii R.A.W.Herrm.";"Setaria fiebrigii"
"MG";13589;"Setaria paucifolia (Morong) Lindm.";"Setaria paucifolia"
"MG";13591;"Setaria scandens Schrad.";"Setaria scandens"
"MG";13592;"Setaria setosa (Sw.) P.Beauv.";"Setaria setosa"
"MG";13601;"Sorghastrum scaberrimum (Nees) Herter";"Sorghastrum scaberrimum"
"MG";13607;"Spartina densiflora Brongn.";"Spartina densiflora"
"MG";13611;"Sporobolus aeneus (Trin.) Kunth";"Sporobolus aeneus"
"MG";13696;"Coccoloba alnifolia Casar.";"Coccoloba alnifolia"
"MG";13699;"Coccoloba declinata (Vell.) Mart.";"Coccoloba declinata"
"MG";13701;"Coccoloba glaziovii Lindau";"Coccoloba glaziovii"
"MG";13704;"Coccoloba marginata Benth.";"Coccoloba marginata"
"MG";13705;"Coccoloba mollis Casar.";"Coccoloba mollis"
"MG";13710;"Coccoloba persicaria Wedd.";"Coccoloba persicaria"
"MG";13715;"Coccoloba striata Benth.";"Coccoloba striata"
"MG";13717;"Coccoloba warmingii Meisn.";"Coccoloba warmingii"
"MG";13733;"Rumex brasiliensis Link";"Rumex brasiliensis"
"MG";13737;"Ruprechtia laxiflora Meisn.";"Ruprechtia laxiflora"
"MG";13739;"Triplaris americana L.";"Triplaris americana"
"MG";13746;"Heteranthera reniformis Ruiz & Pav.";"Heteranthera reniformis"
"MG";13774;"Potamogeton montevidensis A.Benn.";"Potamogeton montevidensis"
"MG";13777;"Potamogeton spirilliformis Hagstr.";"Potamogeton spirilliformis"
"MG";13782;"Euplassa inaequalis (Pohl) Engl.";"Euplassa inaequalis"
"MG";13783;"Euplassa incana (Klotzsch) I.M.Johnst.";"Euplassa incana"
"MG";13784;"Euplassa itatiaiae Sleumer";"Euplassa itatiaiae"
"MG";13785;"Euplassa legalis (Vell.) I.M.Johnst.";"Euplassa legalis"
"MG";13786;"Euplassa nebularis Rambo & Sleumer";"Euplassa nebularis"
"MG";13787;"Euplassa organensis (Gardner) I.M.Johnst.";"Euplassa organensis"
"MG";13788;"Euplassa rufa (Loes.) Sleumer";"Euplassa rufa"
"MG";13789;"Euplassa semicostata Plana";"Euplassa semicostata"
"MG";13791;"Panopsis multiflora (Schott ex Spreng.) Ducke";"Panopsis multiflora"
"MG";13798;"Roupala longepetiolata Pohl";"Roupala longepetiolata"
"MG";13799;"Roupala montana Aubl.";"Roupala montana"
"MG";13801;"Roupala paulensis Sleumer";"Roupala paulensis"
"MG";13811;"Clematis affinis A.St.-Hil.";"Clematis affinis"
"MG";13812;"Clematis bonariensis Juss. ex DC.";"Clematis bonariensis"
"MG";13813;"Clematis brasiliana DC.";"Clematis brasiliana"
"MG";13814;"Clematis campestris A.St.-Hil.";"Clematis campestris"
"MG";13815;"Clematis ulbrichiana Pilg.";"Clematis ulbrichiana"
"MG";13817;"Ranunculus apiifolius Pers.";"Ranunculus apiifolius"
"MG";13818;"Ranunculus bonariensis Poir.";"Ranunculus bonariensis"
"MG";13819;"Ranunculus flagelliformis Sm.";"Ranunculus flagelliformis"
"MG";13823;"Alibertia rotunda (Cham.) K.Schum.";"Alibertia rotunda"
"MG";13825;"Alseis floribunda Schott";"Alseis floribunda"
"MG";13829;"Amaioua guianensis Aubl.";"Amaioua guianensis"
"MG";13830;"Amaioua intermedia Mart. ex Schult. & Schult.f.";"Amaioua intermedia"
"MG";13831;"Amaioua pilosa K.Schum.";"Amaioua pilosa"
"MG";13835;"Bathysa australis (A.St.-Hil.) K.Schum.";"Bathysa australis"
"MG";13839;"Bathysa nicholsonii K.Schum.";"Bathysa nicholsonii"
"MG";13840;"Bathysa stipulata (Vell.) C.Presl";"Bathysa stipulata"
"MG";13847;"Bradea montana Brade";"Bradea montana"
"MG";13863;"Chomelia brasiliana A.Rich.";"Chomelia brasiliana"
"MG";13865;"Chomelia hirsuta Gardner";"Chomelia hirsuta"
"MG";13867;"Chomelia martiana Müll.Arg.";"Chomelia martiana"
"MG";13869;"Chomelia obtusa Cham. & Schltdl.";"Chomelia obtusa"
"MG";13870;"Chomelia oligantha Müll.Arg.";"Chomelia oligantha"
"MG";13872;"Chomelia pedunculosa Benth.";"Chomelia pedunculosa"
